project_name,commit_id,github_address,is_bug_fix
rkonovalov__jsonignore,3e4865b692fd478e3a9cafd351c739a33e1d647a,https://github.com/rkonovalov/jsonignore/commit/3e4865b692fd478e3a9cafd351c739a33e1d647a,not-bug-fix
HubSpot__Baragon,5762cd03f719015471d41b0e6e40a167773ca39c,https://github.com/HubSpot/Baragon/commit/5762cd03f719015471d41b0e6e40a167773ca39c,bug-fix
Activiti__Activiti,98b691e0e0ee26fd52648d7be79361410dc623f5,https://github.com/Activiti/Activiti/commit/98b691e0e0ee26fd52648d7be79361410dc623f5,bug-fix
jgrapht__jgrapht,da8c5e541702ba39611295b1721191499e1105d6,https://github.com/jgrapht/jgrapht/commit/da8c5e541702ba39611295b1721191499e1105d6,bug-fix
molgenis__molgenis,c23223b0b0a3e2896507c05f31248aae6f6be339,https://github.com/molgenis/molgenis/commit/c23223b0b0a3e2896507c05f31248aae6f6be339,not-bug-fix
classgraph__classgraph,e72ead061d9ab736ff06136b4c00281f7d1ba83f,https://github.com/classgraph/classgraph/commit/e72ead061d9ab736ff06136b4c00281f7d1ba83f,bug-fix
vert-x3__vertx-web,770c55a96b9c304b386048ba05b5d8f2e8ad6e2d,https://github.com/vert-x3/vertx-web/commit/770c55a96b9c304b386048ba05b5d8f2e8ad6e2d,bug-fix
molgenis__molgenis,559719592f004250e7be3dc159905d9b90f45289,https://github.com/molgenis/molgenis/commit/559719592f004250e7be3dc159905d9b90f45289,bug-fix
swagger-api__swagger-codegen,9a15ced211eaefdc5cb848188f12a6cdd84f811e,https://github.com/swagger-api/swagger-codegen/commit/9a15ced211eaefdc5cb848188f12a6cdd84f811e,dont-know
ctripcorp__apollo,2e02e9ccfd2f555ffc19e480d79949a5e987b75e,https://github.com/ctripcorp/apollo/commit/2e02e9ccfd2f555ffc19e480d79949a5e987b75e,not-bug-fix
openmrs__openmrs-module-webservices.rest,16f08e39ccf792db23a2770aaa05dd7ba5da3712,https://github.com/openmrs/openmrs-module-webservices.rest/commit/16f08e39ccf792db23a2770aaa05dd7ba5da3712,dont-know
HubSpot__Baragon,0483f8d7a5cf7f35078e72dbd6c8b2990edc05a3,https://github.com/HubSpot/Baragon/commit/0483f8d7a5cf7f35078e72dbd6c8b2990edc05a3,dont-know
swagger-api__swagger-codegen,9686ceed2d9bf7c06ddd18d5bcd5f64d93bb0c5c,https://github.com/swagger-api/swagger-codegen/commit/9686ceed2d9bf7c06ddd18d5bcd5f64d93bb0c5c,not-bug-fix
SpoonLabs__gumtree-spoon-ast-diff,bb296335b21125421d36b73f3ec4ebd27069f9ca,https://github.com/SpoonLabs/gumtree-spoon-ast-diff/commit/bb296335b21125421d36b73f3ec4ebd27069f9ca,bug-fix
apache__incubator-dubbo,dc3e408c7c6555a1d7da8d88d4a76b7ebc54c926,https://github.com/apache/incubator-dubbo/commit/dc3e408c7c6555a1d7da8d88d4a76b7ebc54c926,not-bug-fix
pippo-java__pippo,f78c9e42d06f340bec982638bd9dad959e3336b7,https://github.com/pippo-java/pippo/commit/f78c9e42d06f340bec982638bd9dad959e3336b7,not-bug-fix
HubSpot__Baragon,e5dc5ea7f03aed3022c0b932c9a76b7cb917d71c,https://github.com/HubSpot/Baragon/commit/e5dc5ea7f03aed3022c0b932c9a76b7cb917d71c,not-bug-fix
apache__jackrabbit-oak,f3088211355388fa2a27d7c9c50a63845df9e91a,https://github.com/apache/jackrabbit-oak/commit/f3088211355388fa2a27d7c9c50a63845df9e91a,bug-fix
rkonovalov__jsonignore,ec9da28113099eeceb9d51919ed7dbde0ae5b260,https://github.com/rkonovalov/jsonignore/commit/ec9da28113099eeceb9d51919ed7dbde0ae5b260,dont-know
molgenis__molgenis,00a961a686863c2761a667837a0c906241adb09b,https://github.com/molgenis/molgenis/commit/00a961a686863c2761a667837a0c906241adb09b,not-bug-fix
HubSpot__Baragon,db2443d41883b7ce1fd8dab177584079c4f463c5,https://github.com/HubSpot/Baragon/commit/db2443d41883b7ce1fd8dab177584079c4f463c5,bug-fix
HubSpot__Baragon,eb3f269421cbbe9049aa407d5e7bf991fa5a965b,https://github.com/HubSpot/Baragon/commit/eb3f269421cbbe9049aa407d5e7bf991fa5a965b,not-bug-fix
SpoonLabs__gumtree-spoon-ast-diff,cb9b1c4a128453f4b4690e9be358243561dac0da,https://github.com/SpoonLabs/gumtree-spoon-ast-diff/commit/cb9b1c4a128453f4b4690e9be358243561dac0da,not-bug-fix
dhis2__dhis2-core,f55b9eec54af74587c9450a053ce8ab4e3463370,https://github.com/dhis2/dhis2-core/commit/f55b9eec54af74587c9450a053ce8ab4e3463370,not-bug-fix
brettwooldridge__HikariCP,913efb763d32f2c0b3d681e23bb8358bf9684380,https://github.com/brettwooldridge/HikariCP/commit/913efb763d32f2c0b3d681e23bb8358bf9684380,dont-know
dhis2__dhis2-core,59f406ed0c3f782d9a97741e4dd8379e78ec4896,https://github.com/dhis2/dhis2-core/commit/59f406ed0c3f782d9a97741e4dd8379e78ec4896,bug-fix
SonarOpenCommunity__sonar-cxx,db2a7b6d21bd659dc81f61a1ac997a76f4b41dc7,https://github.com/SonarOpenCommunity/sonar-cxx/commit/db2a7b6d21bd659dc81f61a1ac997a76f4b41dc7,bug-fix
lettuce-io__lettuce-core,c50fb9caff7027225509a27af43f3dda41cbe4e3,https://github.com/lettuce-io/lettuce-core/commit/c50fb9caff7027225509a27af43f3dda41cbe4e3,not-bug-fix
aws__aws-encryption-sdk-java,0a4653e15ab88e6e14e875992ce33038de872fb2,https://github.com/aws/aws-encryption-sdk-java/commit/0a4653e15ab88e6e14e875992ce33038de872fb2,not-bug-fix
rkonovalov__jsonignore,18f0915e3779abb49c5e9e1f5009b74db3faca41,https://github.com/rkonovalov/jsonignore/commit/18f0915e3779abb49c5e9e1f5009b74db3faca41,not-bug-fix
dhis2__dhis2-core,bfb98a13ca2e25b66dbbd7aaa61e373900dbba20,https://github.com/dhis2/dhis2-core/commit/bfb98a13ca2e25b66dbbd7aaa61e373900dbba20,bug-fix
Activiti__Activiti,29e099cc1d99158ab8958e1e4ecef942936252f7,https://github.com/Activiti/Activiti/commit/29e099cc1d99158ab8958e1e4ecef942936252f7,not-bug-fix
vert-x3__vertx-web,94d29f52e3da5455521101a1229065b4b8a7d587,https://github.com/vert-x3/vertx-web/commit/94d29f52e3da5455521101a1229065b4b8a7d587,bug-fix
openmrs__openmrs-module-webservices.rest,44c8c718b181a0cb1738d29661c540155604714b,https://github.com/openmrs/openmrs-module-webservices.rest/commit/44c8c718b181a0cb1738d29661c540155604714b,bug-fix
apache__jackrabbit-oak,246696c5127d2730eccb6d566aae2de53ff4fc0d,https://github.com/apache/jackrabbit-oak/commit/246696c5127d2730eccb6d566aae2de53ff4fc0d,not-bug-fix
SonarOpenCommunity__sonar-cxx,e49c30a13225e8bb44e63efd7ed30f4c6770629b,https://github.com/SonarOpenCommunity/sonar-cxx/commit/e49c30a13225e8bb44e63efd7ed30f4c6770629b,not-bug-fix
swagger-api__swagger-codegen,9cbf2d370762fc69ce434c916e8dfa200b94e2e2,https://github.com/swagger-api/swagger-codegen/commit/9cbf2d370762fc69ce434c916e8dfa200b94e2e2,bug-fix
openmrs__openmrs-module-webservices.rest,61195c2fc46d76768c64cd5e17263a60ef0d0e6c,https://github.com/openmrs/openmrs-module-webservices.rest/commit/61195c2fc46d76768c64cd5e17263a60ef0d0e6c,not-bug-fix
SonarOpenCommunity__sonar-cxx,a61ff61f3c8a4b8b48af9aa8c135e5314a3e7aa4,https://github.com/SonarOpenCommunity/sonar-cxx/commit/a61ff61f3c8a4b8b48af9aa8c135e5314a3e7aa4,not-bug-fix
INRIA__spoon,3a88497f7aeed29d2c195d52600d5b81c328515c,https://github.com/INRIA/spoon/commit/3a88497f7aeed29d2c195d52600d5b81c328515c,bug-fix
AxonFramework__AxonFramework,439542b5f3c901f68fedfdf7a741f81d37e5ad92,https://github.com/AxonFramework/AxonFramework/commit/439542b5f3c901f68fedfdf7a741f81d37e5ad92,bug-fix
rkonovalov__jsonignore,558bfd4d4f8753e4cb5e7a422fac657590622543,https://github.com/rkonovalov/jsonignore/commit/558bfd4d4f8753e4cb5e7a422fac657590622543,not-bug-fix
molgenis__molgenis,f9df63b939e4c10edcf1797a35ad76daa5fa7b8f,https://github.com/molgenis/molgenis/commit/f9df63b939e4c10edcf1797a35ad76daa5fa7b8f,bug-fix
SonarOpenCommunity__sonar-cxx,fbb7b612757fa9ad39d210781e314f1e788ad240,https://github.com/SonarOpenCommunity/sonar-cxx/commit/fbb7b612757fa9ad39d210781e314f1e788ad240,not-bug-fix
swagger-api__swagger-codegen,156055fdd504a3a5e5b2c0e1e03bd4c22f2a8749,https://github.com/swagger-api/swagger-codegen/commit/156055fdd504a3a5e5b2c0e1e03bd4c22f2a8749,bug-fix
hexagonframework__spring-data-ebean,8b233245ab355c592680d64eb72b6453425aaf78,https://github.com/hexagonframework/spring-data-ebean/commit/8b233245ab355c592680d64eb72b6453425aaf78,not-bug-fix
webfirmframework__wff,f3707faf90add470c30da6fd0441ea14e569dc04,https://github.com/webfirmframework/wff/commit/f3707faf90add470c30da6fd0441ea14e569dc04,bug-fix
dhis2__dhis2-core,b83fb837943ad36c802946a25de75b8180c05984,https://github.com/dhis2/dhis2-core/commit/b83fb837943ad36c802946a25de75b8180c05984,bug-fix
swagger-api__swagger-codegen,08647b337fcecc4343520f339490752d84dff9c4,https://github.com/swagger-api/swagger-codegen/commit/08647b337fcecc4343520f339490752d84dff9c4,bug-fix
dhis2__dhis2-core,0ae7a226c5e043ad5c410faaf74c57760acb001c,https://github.com/dhis2/dhis2-core/commit/0ae7a226c5e043ad5c410faaf74c57760acb001c,dont-know
vert-x3__vertx-web,eef358e05ac4d6932bc3ef13237e205ceb512fff,https://github.com/vert-x3/vertx-web/commit/eef358e05ac4d6932bc3ef13237e205ceb512fff,not-bug-fix
lettuce-io__lettuce-core,5b6cd31c6073c17e5cc8b3c185dad029a9aa5c49,https://github.com/lettuce-io/lettuce-core/commit/5b6cd31c6073c17e5cc8b3c185dad029a9aa5c49,not-bug-fix
awslabs__amazon-kinesis-client,4ed375b0afecacd1e4921f5afbee715cf6f236ce,https://github.com/awslabs/amazon-kinesis-client/commit/4ed375b0afecacd1e4921f5afbee715cf6f236ce,bug-fix
CSU-CS414-WareWolves__cs414-f18-001-WareWolves,e3fcff9751420371513063a5cf129e47bb8ecb48,https://github.com/CSU-CS414-WareWolves/cs414-f18-001-WareWolves/commit/e3fcff9751420371513063a5cf129e47bb8ecb48,not-bug-fix
societe-generale__ci-droid-tasks-consumer,eb3ff40936bb3e4c3b1c60a0c85fb5f5f584f7e9,https://github.com/societe-generale/ci-droid-tasks-consumer/commit/eb3ff40936bb3e4c3b1c60a0c85fb5f5f584f7e9,not-bug-fix
classgraph__classgraph,5adfd4847195976d4c8fc4d3935a1808a476427e,https://github.com/classgraph/classgraph/commit/5adfd4847195976d4c8fc4d3935a1808a476427e,not-bug-fix
pippo-java__pippo,3e10ce6e06b34d6b9f620081f589274ee17a69ee,https://github.com/pippo-java/pippo/commit/3e10ce6e06b34d6b9f620081f589274ee17a69ee,bug-fix
EnMasseProject__enmasse,9748c6bd2572f23e1c9dfdd204bfc8409898468f,https://github.com/EnMasseProject/enmasse/commit/9748c6bd2572f23e1c9dfdd204bfc8409898468f,not-bug-fix
SzFMV2018-Tavasz__AutomatedCar,c9fb606e8f809683bdb2b0c8389a343ec7779c08,https://github.com/SzFMV2018-Tavasz/AutomatedCar/commit/c9fb606e8f809683bdb2b0c8389a343ec7779c08,bug-fix
webfirmframework__wff,22827edd1c4df7a3dbc660becc0f10abd524840e,https://github.com/webfirmframework/wff/commit/22827edd1c4df7a3dbc660becc0f10abd524840e,not-bug-fix
rkonovalov__jsonignore,f25124ad0edc2dfd3e56df83e3af98bf584b3b8d,https://github.com/rkonovalov/jsonignore/commit/f25124ad0edc2dfd3e56df83e3af98bf584b3b8d,not-bug-fix
2018swecapstone__h2ms,59dcd68cee3c146935ee5fffc2af08cc21c55228,https://github.com/2018swecapstone/h2ms/commit/59dcd68cee3c146935ee5fffc2af08cc21c55228,not-bug-fix
org-tigris-jsapar__jsapar,d8bdd63967722312519e8a3c0a4eac46d91468a2,https://github.com/org-tigris-jsapar/jsapar/commit/d8bdd63967722312519e8a3c0a4eac46d91468a2,bug-fix
openmrs__openmrs-module-webservices.rest,5e2712204f936d7e9fda8d5765ef5479cce96d3a,https://github.com/openmrs/openmrs-module-webservices.rest/commit/5e2712204f936d7e9fda8d5765ef5479cce96d3a,not-bug-fix
vert-x3__vertx-web,ee6e9a32fe05a07076812c6bea8a0f9698ed0813,https://github.com/vert-x3/vertx-web/commit/ee6e9a32fe05a07076812c6bea8a0f9698ed0813,bug-fix
hexagonframework__spring-data-ebean,a8b530ea09c1c103037ea8d770f2720ebe748d67,https://github.com/hexagonframework/spring-data-ebean/commit/a8b530ea09c1c103037ea8d770f2720ebe748d67,bug-fix
linkedin__pinot,865f7c6710f895a50ce2bbbe5c6d881b62eb63e1,https://github.com/linkedin/pinot/commit/865f7c6710f895a50ce2bbbe5c6d881b62eb63e1,bug-fix
Activiti__Activiti,e645e3b4d7e297a10e7e6875911a845c9de237a5,https://github.com/Activiti/Activiti/commit/e645e3b4d7e297a10e7e6875911a845c9de237a5,not-bug-fix
EnMasseProject__enmasse,02a84c6a0a9342cd6b5c504ee78e27583c54a8cc,https://github.com/EnMasseProject/enmasse/commit/02a84c6a0a9342cd6b5c504ee78e27583c54a8cc,not-bug-fix
swagger-api__swagger-codegen,febaa340e3cadea6f5689589dd7c207cef8bdbd9,https://github.com/swagger-api/swagger-codegen/commit/febaa340e3cadea6f5689589dd7c207cef8bdbd9,not-bug-fix
SzFMV2018-Tavasz__AutomatedCar,627f1cbe361fd431eddbbbfe2cc765d15f22f457,https://github.com/SzFMV2018-Tavasz/AutomatedCar/commit/627f1cbe361fd431eddbbbfe2cc765d15f22f457,bug-fix
dhis2__dhis2-core,af081c77f1a35374fe33060354efc14977d8ca12,https://github.com/dhis2/dhis2-core/commit/af081c77f1a35374fe33060354efc14977d8ca12,bug-fix
brettwooldridge__HikariCP,0fecb4735480d79abdbc387cdc3260437d141c60,https://github.com/brettwooldridge/HikariCP/commit/0fecb4735480d79abdbc387cdc3260437d141c60,bug-fix
apache__incubator-servicecomb-java-chassis,5274dc0f21c32d0c536a6377e2891e1c96d3e2b4,https://github.com/apache/incubator-servicecomb-java-chassis/commit/5274dc0f21c32d0c536a6377e2891e1c96d3e2b4,dont-know
dhis2__dhis2-core,1d8299787e9546d3d2a3088afab718bd9c33fb3e,https://github.com/dhis2/dhis2-core/commit/1d8299787e9546d3d2a3088afab718bd9c33fb3e,bug-fix
SzFMV2018-Tavasz__AutomatedCar,9f8c7b24ab1587e4396c40dc9e5b11234acf6775,https://github.com/SzFMV2018-Tavasz/AutomatedCar/commit/9f8c7b24ab1587e4396c40dc9e5b11234acf6775,bug-fix
EnMasseProject__enmasse,2151b2a034167b7700b8599d1ee7f4d14040f5fc,https://github.com/EnMasseProject/enmasse/commit/2151b2a034167b7700b8599d1ee7f4d14040f5fc,not-bug-fix
HubSpot__Baragon,51d0f0aae1851279b0280a1b5c45020733536729,https://github.com/HubSpot/Baragon/commit/51d0f0aae1851279b0280a1b5c45020733536729,bug-fix
ctripcorp__apollo,09b5a0e6cf235052b4ab6f473bcce63e8ed4dca7,https://github.com/ctripcorp/apollo/commit/09b5a0e6cf235052b4ab6f473bcce63e8ed4dca7,bug-fix
vkostyukov__la4j,1c34877c751eb8c31eb5cc63b6c3d384b48bdae9,https://github.com/vkostyukov/la4j/commit/1c34877c751eb8c31eb5cc63b6c3d384b48bdae9,bug-fix
molgenis__molgenis,56b9f6556f5c455171af7d5a0750f50c94fa0c59,https://github.com/molgenis/molgenis/commit/56b9f6556f5c455171af7d5a0750f50c94fa0c59,bug-fix
classgraph__classgraph,fc26472d2214c3742f49f1a02d62cc4933bdd0f7,https://github.com/classgraph/classgraph/commit/fc26472d2214c3742f49f1a02d62cc4933bdd0f7,not-bug-fix
openmrs__openmrs-module-webservices.rest,a63d15a741458e6aaba65348872e9b1735a2e504,https://github.com/openmrs/openmrs-module-webservices.rest/commit/a63d15a741458e6aaba65348872e9b1735a2e504,not-bug-fix
thelastpickle__cassandra-reaper,89e362129b7efa6e12eb086b131094ff59bc4be7,https://github.com/thelastpickle/cassandra-reaper/commit/89e362129b7efa6e12eb086b131094ff59bc4be7,bug-fix
jgrapht__jgrapht,9d75fdc8cd3fdb7ad853c07b3c0691a84b8b4400,https://github.com/jgrapht/jgrapht/commit/9d75fdc8cd3fdb7ad853c07b3c0691a84b8b4400,not-bug-fix
hexagonframework__spring-data-ebean,4469c2a7e155697e74125883f92653189498f835,https://github.com/hexagonframework/spring-data-ebean/commit/4469c2a7e155697e74125883f92653189498f835,not-bug-fix
HubSpot__Baragon,62445e4df9f0ad03fcea5c38f367f86f6803182d,https://github.com/HubSpot/Baragon/commit/62445e4df9f0ad03fcea5c38f367f86f6803182d,bug-fix
vert-x3__vertx-web,21d33c192cba468627391b1bbe699d8523d49c4e,https://github.com/vert-x3/vertx-web/commit/21d33c192cba468627391b1bbe699d8523d49c4e,bug-fix
SonarOpenCommunity__sonar-cxx,68198c59cb053c056ef49be515cf99718d741632,https://github.com/SonarOpenCommunity/sonar-cxx/commit/68198c59cb053c056ef49be515cf99718d741632,bug-fix
openmrs__openmrs-module-htmlformentry,87996161a983667cbb771a160c5688abdb652884,https://github.com/openmrs/openmrs-module-htmlformentry/commit/87996161a983667cbb771a160c5688abdb652884,bug-fix
classgraph__classgraph,cb827f5fe366af6f13653d13bb6414eafad7e892,https://github.com/classgraph/classgraph/commit/cb827f5fe366af6f13653d13bb6414eafad7e892,not-bug-fix
SonarOpenCommunity__sonar-cxx,f2a196199d6ce8146c3ff22dc07d256aae754684,https://github.com/SonarOpenCommunity/sonar-cxx/commit/f2a196199d6ce8146c3ff22dc07d256aae754684,not-bug-fix
pippo-java__pippo,8eef3c7ca62d34d0f631abd80cbe898b11782902,https://github.com/pippo-java/pippo/commit/8eef3c7ca62d34d0f631abd80cbe898b11782902,bug-fix
danfickle__openhtmltopdf,bc62d29c1c5764d61cdd445c7cbcbc5bdd8127bb,https://github.com/danfickle/openhtmltopdf/commit/bc62d29c1c5764d61cdd445c7cbcbc5bdd8127bb,not-bug-fix
classgraph__classgraph,55666d525502026c124a625657893489beb0fabf,https://github.com/classgraph/classgraph/commit/55666d525502026c124a625657893489beb0fabf,bug-fix
webfirmframework__wff,3c4d9141f35e246317b0597a7bcbdc8411be77db,https://github.com/webfirmframework/wff/commit/3c4d9141f35e246317b0597a7bcbdc8411be77db,not-bug-fix
spring-projects__spring-data-commons,d0569e0cb431152767bf587473dabb2b30932da3,https://github.com/spring-projects/spring-data-commons/commit/d0569e0cb431152767bf587473dabb2b30932da3,not-bug-fix
openmrs__openmrs-module-webservices.rest,cc34d86cf1e7a2fcb34e6cf723840d7d900770e0,https://github.com/openmrs/openmrs-module-webservices.rest/commit/cc34d86cf1e7a2fcb34e6cf723840d7d900770e0,bug-fix
traccar__traccar,ff67008d5c9fb78f98c4bf821d0d8f8f064d5b5e,https://github.com/traccar/traccar/commit/ff67008d5c9fb78f98c4bf821d0d8f8f064d5b5e,bug-fix
cpesch__RouteConverter,c49cced92b3e685c15d6407e2534d7f44c345e0d,https://github.com/cpesch/RouteConverter/commit/c49cced92b3e685c15d6407e2534d7f44c345e0d,bug-fix
Activiti__Activiti,3bbaf4156cfc29f40eb303f10cdf342b9ddd24e6,https://github.com/Activiti/Activiti/commit/3bbaf4156cfc29f40eb303f10cdf342b9ddd24e6,not-bug-fix
milaboratory__milib,6c7615a21d79a904cbadbd8ca7545e771559596d,https://github.com/milaboratory/milib/commit/6c7615a21d79a904cbadbd8ca7545e771559596d,bug-fix
Activiti__Activiti,2c9457abc2bf96dcf17b9bb9de97bca5d802cb23,https://github.com/Activiti/Activiti/commit/2c9457abc2bf96dcf17b9bb9de97bca5d802cb23,bug-fix
apache__incubator-servicecomb-java-chassis,77b4718f4456ee9f88177020bd68212f2e416479,https://github.com/apache/incubator-servicecomb-java-chassis/commit/77b4718f4456ee9f88177020bd68212f2e416479,not-bug-fix
swagger-api__swagger-codegen,f9ed8a9a084773d4bc29cf2623228c58ac8ef692,https://github.com/swagger-api/swagger-codegen/commit/f9ed8a9a084773d4bc29cf2623228c58ac8ef692,not-bug-fix
vkostyukov__la4j,ecf6b63e657be23543a422c44ac0ee3ce10695a8,https://github.com/vkostyukov/la4j/commit/ecf6b63e657be23543a422c44ac0ee3ce10695a8,not-bug-fix
molgenis__molgenis,8ddad81a225c4f7f63d8f4abbde22d6725e1c0ed,https://github.com/molgenis/molgenis/commit/8ddad81a225c4f7f63d8f4abbde22d6725e1c0ed,not-bug-fix
apache__incubator-dubbo,c63309c13e023feee161d7a90768a10fb5ccca4e,https://github.com/apache/incubator-dubbo/commit/c63309c13e023feee161d7a90768a10fb5ccca4e,bug-fix
INRIA__spoon,73ddaa451c38af51e2131ccf48269722a6c97c57,https://github.com/INRIA/spoon/commit/73ddaa451c38af51e2131ccf48269722a6c97c57,bug-fix
swagger-api__swagger-codegen,5de99bafa725b125dc5969d06d9fb93856ba2709,https://github.com/swagger-api/swagger-codegen/commit/5de99bafa725b125dc5969d06d9fb93856ba2709,bug-fix
Blazebit__blaze-persistence,03249b3396ccf83ac57f78822250cd35191bc6f5,https://github.com/Blazebit/blaze-persistence/commit/03249b3396ccf83ac57f78822250cd35191bc6f5,bug-fix
EnMasseProject__enmasse,472c4d05811a0af78f09bb6f4c47e93cf3b4d23d,https://github.com/EnMasseProject/enmasse/commit/472c4d05811a0af78f09bb6f4c47e93cf3b4d23d,not-bug-fix
SonarOpenCommunity__sonar-cxx,4968bd0bb974b625839d593a079d2f0f9436b6b9,https://github.com/SonarOpenCommunity/sonar-cxx/commit/4968bd0bb974b625839d593a079d2f0f9436b6b9,not-bug-fix
INRIA__spoon,822ef54fcbd27a8c91f873237c6dbe85b274d8d9,https://github.com/INRIA/spoon/commit/822ef54fcbd27a8c91f873237c6dbe85b274d8d9,not-bug-fix
openmrs__openmrs-module-htmlformentry,4136f64ae9c673f1ace3d1d197d4f16b46b78140,https://github.com/openmrs/openmrs-module-htmlformentry/commit/4136f64ae9c673f1ace3d1d197d4f16b46b78140,bug-fix
dhis2__dhis2-core,14cdd6a10822532886d57e72f62224655b1cfef7,https://github.com/dhis2/dhis2-core/commit/14cdd6a10822532886d57e72f62224655b1cfef7,bug-fix
EnMasseProject__enmasse,42be6cc264d740967ce6ccee5fc0eb3e980f304b,https://github.com/EnMasseProject/enmasse/commit/42be6cc264d740967ce6ccee5fc0eb3e980f304b,not-bug-fix
thelastpickle__cassandra-reaper,84ed30a9172c8c1e085074412514596c4b4dde4e,https://github.com/thelastpickle/cassandra-reaper/commit/84ed30a9172c8c1e085074412514596c4b4dde4e,not-bug-fix
swagger-api__swagger-codegen,31e8d58b1dbfdbc8c0561a598229973905628833,https://github.com/swagger-api/swagger-codegen/commit/31e8d58b1dbfdbc8c0561a598229973905628833,bug-fix
danfickle__openhtmltopdf,bc45fcc368e0b1cb8ffd31df01ef8e1cd224b0a3,https://github.com/danfickle/openhtmltopdf/commit/bc45fcc368e0b1cb8ffd31df01ef8e1cd224b0a3,not-bug-fix
rkonovalov__jsonignore,ff54bdaac3efa441643a439f57514d63ad5277a1,https://github.com/rkonovalov/jsonignore/commit/ff54bdaac3efa441643a439f57514d63ad5277a1,not-bug-fix
classgraph__classgraph,571723debb7a04d4757110eb5183bda9b7ed89bb,https://github.com/classgraph/classgraph/commit/571723debb7a04d4757110eb5183bda9b7ed89bb,not-bug-fix
cpesch__RouteConverter,acc5940ff9209efde6e151c0c9df64e58e8910f3,https://github.com/cpesch/RouteConverter/commit/acc5940ff9209efde6e151c0c9df64e58e8910f3,bug-fix
molgenis__molgenis,f8f02032cfa851cc971602eb5c836127b7f3397c,https://github.com/molgenis/molgenis/commit/f8f02032cfa851cc971602eb5c836127b7f3397c,bug-fix
cpesch__RouteConverter,cc8e8ff0fb39aee8da44bad3b54c6882f231bf94,https://github.com/cpesch/RouteConverter/commit/cc8e8ff0fb39aee8da44bad3b54c6882f231bf94,bug-fix
webfirmframework__wff,7e75e06d0956472721cb5dd420e44de4e0112233,https://github.com/webfirmframework/wff/commit/7e75e06d0956472721cb5dd420e44de4e0112233,bug-fix
SpoonLabs__gumtree-spoon-ast-diff,4c22b6e40d544a5cdca6412e0946a6fcf7b60e4b,https://github.com/SpoonLabs/gumtree-spoon-ast-diff/commit/4c22b6e40d544a5cdca6412e0946a6fcf7b60e4b,not-bug-fix
traccar__traccar,822f9eb02153f12bb435d467074cf85eb9e581fb,https://github.com/traccar/traccar/commit/822f9eb02153f12bb435d467074cf85eb9e581fb,dont-know
milaboratory__milib,efc3bbe86bd29ba8de44d1e64b3a1448b688098b,https://github.com/milaboratory/milib/commit/efc3bbe86bd29ba8de44d1e64b3a1448b688098b,bug-fix
HubSpot__Baragon,a014f00a9e1a86f44dc5dfa4c17031332b8e8cc1,https://github.com/HubSpot/Baragon/commit/a014f00a9e1a86f44dc5dfa4c17031332b8e8cc1,not-bug-fix
Blazebit__blaze-persistence,3be4a903aa0724639effc9c705a98fc46a1ddb02,https://github.com/Blazebit/blaze-persistence/commit/3be4a903aa0724639effc9c705a98fc46a1ddb02,bug-fix
swagger-api__swagger-codegen,2ed8e10fe4635a5ccef43e8cfcb0438e5afe6bdf,https://github.com/swagger-api/swagger-codegen/commit/2ed8e10fe4635a5ccef43e8cfcb0438e5afe6bdf,bug-fix
spring-cloud__spring-cloud-gcp,e320c23d242b240f9adf383f443159bd19779f5c,https://github.com/spring-cloud/spring-cloud-gcp/commit/e320c23d242b240f9adf383f443159bd19779f5c,not-bug-fix
swagger-api__swagger-codegen,b70a0bf0c62543baf131400180d79f826b61ebc0,https://github.com/swagger-api/swagger-codegen/commit/b70a0bf0c62543baf131400180d79f826b61ebc0,bug-fix
vert-x3__vertx-jdbc-client,326f541e802382fdbfe04837f948f15881a99f90,https://github.com/vert-x3/vertx-jdbc-client/commit/326f541e802382fdbfe04837f948f15881a99f90,bug-fix
cpesch__RouteConverter,2a3fd2d458df46446ad5a8e144f9bbb7e7326838,https://github.com/cpesch/RouteConverter/commit/2a3fd2d458df46446ad5a8e144f9bbb7e7326838,not-bug-fix
apache__jackrabbit-oak,0fc04127e65d619bce3ba9914ef2953a36f18e30,https://github.com/apache/jackrabbit-oak/commit/0fc04127e65d619bce3ba9914ef2953a36f18e30,bug-fix
jenkinsci__ansicolor-plugin,7740f7e61127eadd3b1badc8567ff816a4e45e3b,https://github.com/jenkinsci/ansicolor-plugin/commit/7740f7e61127eadd3b1badc8567ff816a4e45e3b,not-bug-fix
swagger-api__swagger-codegen,bd5eb7ace39123389184a103cb404ace51cc5d79,https://github.com/swagger-api/swagger-codegen/commit/bd5eb7ace39123389184a103cb404ace51cc5d79,not-bug-fix
swagger-api__swagger-codegen,e0679c0b145eb82863682dcc33f2194b47824a23,https://github.com/swagger-api/swagger-codegen/commit/e0679c0b145eb82863682dcc33f2194b47824a23,bug-fix
jgrapht__jgrapht,8a6b97b779f92b3caf3822956f0ec38829e5351f,https://github.com/jgrapht/jgrapht/commit/8a6b97b779f92b3caf3822956f0ec38829e5351f,bug-fix
square__javapoet,a203a77e1de6dc01922e54712e701c0d8190616e,https://github.com/square/javapoet/commit/a203a77e1de6dc01922e54712e701c0d8190616e,not-bug-fix
swagger-api__swagger-codegen,07162811a724337e832e27fc988e5c9793500f67,https://github.com/swagger-api/swagger-codegen/commit/07162811a724337e832e27fc988e5c9793500f67,bug-fix
